"SURVEY_YEAR","BIOMASS_FEMALE_IMMATURE","CV_BIOMASS_FEMALE_IMMATURE","CI_BIOMASS_FEMALE_IMMATURE","BIOMASS_FEMALE_MATURE","CV_BIOMASS_FEMALE_MATURE","CI_BIOMASS_FEMALE_MATURE","BIOMASS_FEMALE_TOTAL","CV_BIOMASS_FEMALE_TOTAL","CI_BIOMASS_FEMALE_TOTAL"
1985,1876.358378278018857830465777515340768111,0.2993683110151846115330407294696528644799,1100.975587585991479252916391374650614127,6928.240481971332841924729795543913194293,0.2057785235945814936121890162590643372868,2794.338871077014245878117097277150060062,8804.598860249351699755195573059253962407,0.1975798992262189450948925010179062504412,3409.639040849284216012725659590225299182
1986,2079.435759763421878184235292377120594679,0.5685329511751106281050384809344104822354,2317.166388583618944346261183859967978807,5633.984492017621615486487615815124484676,0.2398957805586423495440988954502472983903,2649.075450440992752411154041478314108181,7713.420251781043493670722908192245079359,0.2740859253042965396327285397628158963357,4143.714256861802297764787854773589382119
1987,8206.258449463603088695850482688273637134,0.3898576310115112793751887410241631943906,6270.574058009112986859250686351556784454,16644.9989410232661065365578813387205259,0.2628457065690935716490434959535372516919,8575.13035469034629369430195415003838876,24851.2573904868691952324083640269941629,0.2579610575207788084209770929301305162958,12564.8870088552829582551418348497340285
1988,1511.286649042053205876931001923171758406,0.3376148103890337235060408338145298567781,1000.056200701229457048702962041281276085,18432.8495339693933399874719568933882663,0.3744854471105700481236333754919520649791,13529.5544425307663781706117294555290552,19944.1361830114465458644029588165600247,0.3588751060480123311908739699768162566114,14028.6098159198961901863177427478125981
1989,1703.693072719282924481149325098723939646,0.5070097157939102633032720646651035217095,1693.026323574936359932317955726144274503,12564.0694887982505636483024530512133487,0.2676464494225630546550256078953286473718,6590.948034391408900800330420457286516511,14267.7625615175334881294517781499372883,0.2796199694080029910804590212945925334899,7819.520608705478891743042514189934443138
1990,2850.262827115698458395616030343351482568,0.6396143090122516192310027168832137351913,3573.215021791071964074952916038844904239,19980.05197103506555010164692786448351,0.3445604516802735118664600627431482664492,13493.2980342009552389612760635849034781,22830.3147981507640084972629582078349927,0.3330589986319996676692793932814956578377,14903.5298988458174744889173369098974745
1991,1889.03035739817785618201517847577353211,0.3204600443455635582484969609260615095725,1186.503154119794272377562702556701313401,16562.140649258953680820060503269865241,0.3853797200874174338143680355402663137276,12510.117729821313077634976497507791702,18451.1710066571315370020756817456387729,0.3642928511610840079730568822556689146721,13174.3941988206758091043793396692128496
1992,1665.182206287093281217643217278909306723,0.279347769375156223147540729788840318677,911.723272461821467973738678197759951446,14415.953661264775395471927256287680399,0.2549227217666925350680542957861209513327,7202.910122616580490362638835741305336769,16081.1358675518686766895704735665897057,0.2473442492024538253390628515824916795329,7796.049895865245081188361572762113685366
1993,1281.55829006457205476990764595053515668,0.2996924007356986239250426904468278713582,752.783630039089312112436423531970107959,19741.3362064435850088400134343530045309,0.1825735616503970742777571152614632142864,7064.322283378753792482219849294811904825,21022.8944965081570636099210803035396875,0.1834755166434745058976256251608738472298,7560.0854010126582897014140259110573376
1994,1798.098184768122619779286868457277299041,0.4862614020756474800394390166993868388235,1713.717659014246935224254614216677844164,14082.7558845760815598169780725515951372,0.2995289560683785685665233958360072605398,8267.658610598862246042177750485945003326,15880.8540693442041795962649410088724362,0.3110472976262959581595691200392541023733,9681.805614843476777326213259486303342874
1995,2991.536392771772272926930524463457108796,0.2567153059563807330404105027621740169333,1505.227433486104042035381813309030922581,9892.832114196214881192442284752249331786,0.1778526646168421678684844268728935504861,3448.554442149055484311898287283795165272,12884.3685069679871541193728092157064405,0.1745198213152590815192795638687363880949,4407.212271608168922566547828255119730703
1996,16492.7477244615282355778944490648108253,0.5878319911645606437243103664375460790668,19002.1308799041935867673289936090986477,23644.6971530857826557880733691292215096,0.3706673005582625162759830522406491226297,17178.0594898538060351591513573296558664,40137.4448775473108913659678181940323348,0.4519922952672708696333373427687563849404,35557.959039277698723572452646372374995
1997,3912.289198951001761786967622809306244419,0.4649258840906891546621943771790215648601,3565.092048695867191381276045237611913978,38327.7388972517395312134128508522713155,0.4184276570687904059653676311534319229311,31433.2765355419240662050728938525140659,42240.0280962027412930003804736615775598,0.4146927381178917995647849819989275283006,34332.6005024063504270236792122967948116
1998,2161.061396178360243743702156180825764879,0.2551027178070941423754405825943528488691,1080.533565605662493547971259903176985427,49103.5324232192975931615968565210159076,0.2571430291638226103742970991110556552066,24748.1968971031543900762566615812716881,51264.5938193976578369052990127018416725,0.2488712579914338872626196267713134989753,25006.2365503366279713411660309034254009
1999,1753.185886400056864097131762509001455951,0.4077940840826335539508949847228781934089,1401.280112231378004865490594578919495139,24697.4562490828069200196381309786732743,0.2783185604404351716614291659571174704703,13472.5705207792987897905138706780105291,26450.6421354828637841167698934876747302,0.2685555404691980559235156476514440471038,13922.7943291258092838867368498643351168
2000,6892.163487193908516081110201143803435572,0.3665879777776386293328567319646498236692,4952.105179555254078027251323456653722226,32598.3629143800353060817433686353026301,0.2647048155838162773740815057821135397427,16912.7295414271546222829057111271334601,39490.5264015739438221628535697791060657,0.2387005877217047574311692591822217536106,18475.7672485305898277955144148316518516
2001,1692.123208537040565485971090295405020442,0.4436801768680170360107058931258697623647,1471.492587914533640000277325250371207411,27094.7783199654254789156400047275849403,0.2423150255540027866628160992570761403507,12868.3249259256270239691141639755480251,28786.9015285024660444016110950229899607,0.2327002371733725137054084500261272163933,13129.4888738113254234703595690454890332
2002,5112.199010986666008345227611849537012768,0.431576087812081284964971939642902687986,4324.353584585696275116656100019519833555,23286.2308568846661316458017553430830163,0.1958316854047177298987434387959895945101,8937.95639743705427865736244034055153472,28398.4298678713321399910293671926200292,0.2120543516639830450627288102950108670346,11803.1408424568321731567550260886078804
2003,7027.5559260644228503899667075147129002,0.2150262509220127426512314439380030013891,2961.773647695756186220107955415966987364,44330.3898646311187538614878932537617285,0.1719640228834620439238214927773068671318,14941.5350671438703474402153678742918803,51357.9457906955416042514546007684746288,0.1608685391847892773938497395522864572698,16193.2803211663469550581760990975942773
2004,8674.509524377809362378487843303943864363,0.437619806763264809713500718436400959744,7440.428876375661448088422232878407639416,87644.4330598227322604516644753462874987,0.5107384083650527308204527591130570482265,87736.2213563412905065594869302070592934,96318.9425842005416228301523186502313632,0.4898056925469887576645696956801084548224,92468.030100582066868082316505932503712
2005,25079.7492496033674226626106869158952033,0.7509622116544977267943913097378555441567,36914.5301698758541086053884911726088886,76919.4339213636695510948476386058283888,0.2839662467710965418546093377751039118666,42811.344990637739485117671620596559223,101999.183170967036973757458325521723592,0.2737010485425874837258991546602882687507,54717.8754333869978107283279398743620274
2006,8392.751995781120057390547201076701425656,0.2691077923275963976579460514082722289352,4426.767723829864274204002588646295917353,64573.9710208952273888923238793033472215,0.2322896095911751598814307765993620779848,29399.7305356633972514734652058515203745,72966.723016676347446282871080380048647,0.2269270301549912151737418765003690442992,32453.9186384597619270737858429859616702
2007,3603.047355955653425720882728596446504405,0.2662526854466678254976490499864745016619,1880.269227256829234627701438137087907581,92762.3665962014360361746077873042078551,0.2116618949828936181162880092954429287842,38483.1462618257398799847311219164861228,96365.4139521570894618954905159006543595,0.2099795460028893897688928381695657196656,39660.14110922671926979582309705300794
2008,2608.06840786713660226918403294216786391,0.4922574514727128026005503299596174122353,2516.328571137417780438971008455268111404,74366.0777796170916558913699061293319436,0.2356026514986568804341446988820847492176,34340.8564086089483528998305054649406735,76974.1461874842282581605539390714998074,0.2372706959185258963327328749771537465522,35796.8700979319103328499892121034491324
2009,760.270406529939638261539301534300292392,0.2905075436199087392914195262715889930644,432.894005044327491385148186493641911189,73170.650197687753419144816156458110331,0.2640815523801418172556166984732767418159,37873.117030024636833680477095842336039,73930.9206042176930574063554579924106234,0.2618169822039433421805542773025234290735,37938.4862273449993353716148109347014956
2010,821.645788851547347338571300941238521407,0.4118983774404868118783674959376800833301,663.331751827171913450557684368752590554,81342.8067081351263582872834189087431265,0.4497815604669742781575241602160960545176,71709.5292865390213293293363589466603421,82164.4524969866737056258547198499816479,0.4470016403674915161891244464294608506003,71986.1842902577597618720557041406127487
2011,3709.160283780988067405629835773330121094,0.6834684288379320296895655035469729036049,4968.784144869146030868063449388558281774,52042.8061734967661647556325020365023186,0.1835272942168356186126611856691515343614,18720.4997849272565625572123748957940516,55751.9664572777542321612623378098324397,0.1770602874971510336954027834420905788329,19348.0600505359555093840327107894260606
2012,3172.065386274026740499360033945478151605,0.503699123736581116409299436851533461569,3131.622448782679262009665231267353394166,31394.7838486872712631070553912896884065,0.2669948271628139748496393360258944285223,16429.1999794885569632529298219042133232,34566.8492349612980036064154252351665581,0.2705052447080142742101280944809303022497,18327.0074617329541628948500904576713378
2013,738.139291322037074937202878433581275582,0.2943146928922593983231099427742221174106,425.800668120824455573687852474488994287,24192.1605362193059115883283062528483454,0.3136483333478222746396808254033981161247,14872.1484312455617063759744761476494848,24930.299827541342986525531184686429621,0.3062544395643655966328405260248057713288,14964.6294036363375928198275396552172448
2014,1651.815460546264720041865784389269677453,0.5784612026390593762051830762282861132421,1872.801869376952687801233229249666565541,53024.6043164427687294104832180818175152,0.1646848340538722616290409596639873173152,17115.4023987462077426216660899947309188,54676.4197769890334494523490024710871925,0.1600782808076054901677992441103905287531,17154.9142660861151022101047276521060985
2015,1402.795897044044687810263832008509345777,0.5454847658817470371659208568947881355299,1499.79943129873423280768231288900479058,30605.845975196612181663595670627679172,0.224388176315261585643676867655089443105,13460.4763274019068986218289971916370345,32008.6418722406568694738595026361885179,0.2275051093145297720247829207158258474055,14272.9739535813412705912465437765732254
2016,1045.022088053111739963701255592645350261,0.4567939198556708134816584201075243235988,935.62508243757622838592540734575198377,39590.6816635856457232064361776159693224,0.1873022870221132183218794729290252771285,14534.233431893905564875779152561195676,40635.7037516387574631701374332086146727,0.1843495717563019213338498571608028325412,14682.7021858758903625549329449146194418
2017,4156.908261566408812747346448847732280687,0.4399646293075593340730192115948284137575,3584.629500636568059829718276257198173328,79528.2200581696323257904076637721568281,0.4712169930631283277429320266651827873189,73451.0954901679870274726628258438983388,83685.1283197360411385377541126198891087,0.4592727837263199522557459184092611942425,75331.23160620294913581853486988180482
2018,520.436603313533926049611250779509379901,0.2957233725126834452644438516595227342151,301.654324321410759085541976186909280525,27997.3117674303521373318170884793580935,0.3389696252961025112028435734464397312399,18600.8670270438948777937545970433459123,28517.7483707438860633814283392588674734,0.3332179469163865274786502280366927417985,18625.1461030437130298648641539144709329
2019,561.786365663994232337358547196651577902,0.2573259129279072331138431557721635047251,283.341891253279329784086244506051025833,31930.5517673342534266557963736037131452,0.2059727560713177288629818099937316592817,12890.574550775613914362618856500502414,32492.3381329982476589931549208003647231,0.2030801341969290719681655429334629226981,12933.1548413057087038829675943595372478
2021,361.301232995111294576737881040371094536,0.3812107762416586710183822881002972305769,269.954570034784122965134081861600243708,18660.6038649309542716833454895345855598,0.1740745597298126090653306377316146200891,6366.739348077379030436902211267911757954,19021.9050979260655662600833705749566544,0.171736225689488087136352198925098268172,6402.830366405251386656116046071150555443
2022,2166.189487071491338463711254187184667309,0.5993366364370377283495588080149364342656,2544.622373290731300088701401684731454671,24753.4224222328687481691294007490331967,0.288559642742546777491510558727203321227,13999.9639123971324563147892877055348337,26919.611909304360086632840654936217864,0.2655511697073062599619407205137194153454,14011.1274839417094413185833334819269999
2023,890.199470215912759470038492534129978738,0.36601881289151240957187807266451285578,638.626316517160026960979343338277365338,27972.1521732084475926206009985828247069,0.2887657922117001739140190325830517348449,15831.7053370390253387827813841492221887,28862.3516434243603520906394911169546857,0.2839200887296023096550353161784136510992,16061.4188215102137699099058063640098766
